"br_url","Month","Minutes","Points","Rebounds","Assists","Steals","Turnovers","Blocks","First","Last","PlayerIndex","CollegeGames","CollegeMinutes","Pts36","Ast36","Reb36","Stl36","TO36","Blk36","CollegeMPG"
"de'anthony-melton-1",4,86,31,14,14,5,8,1,"De'Anthony","Melton",,,,12.97674418604651,5.86046511627907,5.86046511627907,2.0930232558139537,3.3488372093023253,0.41860465116279066,
"de'anthony-melton-1",10,23,7,2,1,3,2,1,"De'Anthony","Melton",,,,10.956521739130435,1.5652173913043477,3.1304347826086953,4.695652173913043,3.1304347826086953,1.5652173913043477,
"de'anthony-melton-1",11,24,3,6,2,1,2,0,"De'Anthony","Melton",,,,4.5,3,9,1.5,3,0,
"de'anthony-melton-1",12,374,115,45,56,27,29,5,"De'Anthony","Melton",,,,11.06951871657754,5.3903743315508015,4.331550802139037,2.598930481283422,2.7914438502673797,0.48128342245989303,
"deandre'-bembry-1",1,56,17,10,4,0,0,0,"DeAndre'","Bembry",,,,10.928571428571427,2.571428571428571,6.428571428571429,0,0,0,
"deandre'-bembry-1",2,149,40,20,13,3,4,3,"DeAndre'","Bembry",,,,9.664429530201343,3.140939597315436,4.832214765100671,0.7248322147651006,0.9664429530201342,0.7248322147651006,
"deandre'-bembry-1",3,29,4,5,3,1,1,1,"DeAndre'","Bembry",,,,4.9655172413793105,3.7241379310344827,6.206896551724139,1.2413793103448276,1.2413793103448276,1.2413793103448276,
"deandre'-bembry-1",4,56,15,12,5,2,5,1,"DeAndre'","Bembry",,,,9.642857142857142,3.2142857142857144,7.7142857142857135,1.2857142857142856,3.2142857142857144,0.6428571428571428,
"deandre'-bembry-1",10,8,4,3,0,0,0,0,"DeAndre'","Bembry",,,,18,0,13.5,0,0,0,
"deandre'-bembry-1",11,27,5,2,2,1,2,0,"DeAndre'","Bembry",,,,6.666666666666666,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.6666666666666665,0,
"deandre'-bembry-1",12,45,16,7,1,1,4,0,"DeAndre'","Bembry",,,,12.8,0.8,5.6,0.8,3.2,0,
"deandre-ayton-1",1,258,125,82,12,9,14,11,"Deandre","Ayton",1095,35,1172,17.441860465116278,1.6744186046511627,11.44186046511628,1.255813953488372,1.9534883720930232,1.5348837209302326,33.48571428571429
"deandre-ayton-1",2,284,148,91,12,9,16,4,"Deandre","Ayton",1095,35,1172,18.76056338028169,1.5211267605633803,11.535211267605634,1.1408450704225352,2.028169014084507,0.5070422535211268,33.48571428571429
"deandre-ayton-1",3,449,241,142,18,15,27,17,"Deandre","Ayton",1095,34.99999999999999,1172,19.322939866369712,1.4432071269487752,11.385300668151448,1.202672605790646,2.1648106904231628,1.3630289532293987,33.485714285714295
"deandre-ayton-1",10,217,118,70,23,4,10,4,"Deandre","Ayton",1095,35,1172,19.576036866359445,3.815668202764977,11.612903225806452,0.663594470046083,1.6589861751152075,0.663594470046083,33.48571428571429
"deandre-ayton-1",11,489,245,155,32,9,34,14,"Deandre","Ayton",1095,34.99999999999999,1172,18.03680981595092,2.355828220858896,11.411042944785276,0.6625766871165645,2.503067484662577,1.030674846625767,33.485714285714295
"deandre-ayton-1",12,485,282,189,28,15,25,17,"Deandre","Ayton",1095,34.99999999999999,1172,20.931958762886598,2.0783505154639177,14.028865979381443,1.1134020618556701,1.8556701030927834,1.2618556701030927,33.485714285714295
"deandre-jordan-1",1,282,75,87,4,4,13,19,"DeAndre","Jordan",376.99999999999994,34.99999999999999,703,9.574468085106382,0.5106382978723404,11.106382978723405,0.5106382978723404,1.6595744680851063,2.425531914893617,20.08571428571429
"deandre-jordan-1",2,154,47,49,1,1,7,12,"DeAndre","Jordan",376.9999999999999,35,702.9999999999999,10.987012987012987,0.2337662337662338,11.454545454545455,0.2337662337662338,1.6363636363636365,2.8051948051948052,20.085714285714282
"deandre-jordan-1",3,125,39,37,4,1,9,14,"DeAndre","Jordan",376.9999999999999,35,702.9999999999999,11.232,1.1520000000000001,10.655999999999999,0.28800000000000003,2.5919999999999996,4.032,20.085714285714282
"deandre-jordan-1",4,123,51,38,2,4,7,7,"DeAndre","Jordan",377,35,703,14.926829268292682,0.5853658536585367,11.121951219512196,1.1707317073170733,2.048780487804878,2.048780487804878,20.085714285714285
"deandre-jordan-1",11,17,2,2,0,0,1,1,"DeAndre","Jordan",377,35,703,4.235294117647059,0,4.235294117647059,0,2.1176470588235294,2.1176470588235294,20.085714285714285
"deandre-jordan-1",12,71,14,24,0,1,4,6,"DeAndre","Jordan",376.99999999999994,35,703,7.098591549295774,0,12.169014084507042,0.5070422535211268,2.028169014084507,3.0422535211267605,20.085714285714285
"deandre-liggins-1",2,30,8,5,0,3,1,0,"DeAndre","Liggins",567,99.99999999999999,2190,9.6,0,6,3.6,1.2,0,21.900000000000002
"deandre-liggins-1",3,42,12,3,5,2,5,0,"DeAndre","Liggins",567,100,2190,10.285714285714285,4.285714285714286,2.571428571428571,1.7142857142857142,4.285714285714286,0,21.9
"deandre-liggins-1",4,44,13,7,0,1,4,0,"DeAndre","Liggins",567,99.99999999999999,2190,10.636363636363637,0,5.7272727272727275,0.8181818181818182,3.272727272727273,0,21.900000000000002
"dee-brown-1",1,7,0,1,1,0,0,0,"Dee","Brown",226,108,3132,0,5.142857142857142,5.142857142857142,0,0,0,29
"dee-brown-1",2,29,11,5,5,1,4,0,"Dee","Brown",226,108,3132.0000000000005,13.655172413793103,6.206896551724139,6.206896551724139,1.2413793103448276,4.9655172413793105,0,29.000000000000004
"dee-brown-1",3,80,11,3,14,1,5,0,"Dee","Brown",225.99999999999997,108,3132.0000000000005,4.95,6.3,1.3499999999999999,0.45,2.25,0,29.000000000000004
"dee-brown-1",4,127,38,16,32,7,8,2,"Dee","Brown",225.99999999999997,108,3132.0000000000005,10.771653543307087,9.070866141732283,4.535433070866142,1.984251968503937,2.267716535433071,0.5669291338582677,29.000000000000004
"dee-brown-1",5,50,13,3,9,0,4,0,"Dee","Brown",226,108,3132.0000000000005,9.36,6.4799999999999995,2.16,0,2.88,0,29.000000000000004
"dee-brown-1",11,13,0,1,5,1,2,2,"Dee","Brown",226,108,3132,0,13.846153846153847,2.769230769230769,2.769230769230769,5.538461538461538,5.538461538461538,29
"dee-brown-1",12,23,6,1,3,1,2,0,"Dee","Brown",226,108,3132,9.391304347826086,4.695652173913043,1.5652173913043477,1.5652173913043477,3.1304347826086953,0,29
"dejounte-murray-1",1,132,67,16,18,2,14,3,"Dejounte","Murray",945,34,1139.0000000000002,18.272727272727273,4.909090909090908,4.363636363636363,0.5454545454545454,3.8181818181818183,0.8181818181818182,33.50000000000001
"dejounte-murray-1",2,34,6,4,6,1,9,2,"Dejounte","Murray",945,34,1139,6.352941176470589,6.352941176470589,4.235294117647059,1.0588235294117647,9.529411764705882,2.1176470588235294,33.5
"dejounte-murray-1",3,62,16,11,13,2,4,1,"Dejounte","Murray",945,34,1139,9.29032258064516,7.548387096774194,6.387096774193549,1.161290322580645,2.32258064516129,0.5806451612903225,33.5
"dejounte-murray-1",4,14,7,3,1,0,1,0,"Dejounte","Murray",945,34,1139,18,2.571428571428571,7.7142857142857135,0,2.571428571428571,0,33.5
"dejounte-murray-1",5,158,58,24,26,16,15,1,"Dejounte","Murray",945,34,1139,13.215189873417723,5.924050632911392,5.468354430379747,3.6455696202531644,3.417721518987342,0.22784810126582278,33.5
"dejounte-murray-1",10,9,0,2,1,0,1,0,"Dejounte","Murray",945,34,1139,0,4,8,0,4,0,33.5
"dejounte-murray-1",11,37,14,4,7,0,7,0,"Dejounte","Murray",945,34,1139.0000000000002,13.621621621621623,6.810810810810811,3.891891891891892,0,6.810810810810811,0,33.50000000000001
"dejounte-murray-1",12,39,25,5,3,3,3,0,"Dejounte","Murray",945,34,1139,23.07692307692308,2.769230769230769,4.615384615384615,2.769230769230769,2.769230769230769,0,33.5
"dejuan-blair-1",1,335,123,133,5,12,23,8,"DeJuan","Blair",407.00000000000006,72,1915,13.217910447761195,0.5373134328358209,14.292537313432835,1.2895522388059701,2.4716417910447763,0.8597014925373134,26.59722222222222
"dejuan-blair-1",2,198,119,51,8,10,15,3,"DeJuan","Blair",407,72,1914.9999999999998,21.636363636363637,1.4545454545454546,9.272727272727273,1.8181818181818181,2.7272727272727275,0.5454545454545454,26.597222222222218
"dejuan-blair-1",3,324,119,113,21,9,28,7,"DeJuan","Blair",407.00000000000006,72,1915,13.222222222222223,2.333333333333333,12.555555555555555,1,3.1111111111111107,0.7777777777777777,26.59722222222222
"dejuan-blair-1",4,195,96,84,10,8,11,5,"DeJuan","Blair",407.00000000000006,72,1914.9999999999998,17.723076923076924,1.846153846153846,15.50769230769231,1.476923076923077,2.0307692307692307,0.923076923076923,26.597222222222218
"dejuan-blair-1",5,38,12,13,1,4,1,2,"DeJuan","Blair",407,72,1914.9999999999998,11.368421052631579,0.9473684210526315,12.31578947368421,3.789473684210526,0.9473684210526315,1.894736842105263,26.597222222222218
"dejuan-blair-1",10,62,25,25,4,2,6,0,"DeJuan","Blair",407,72,1914.9999999999998,14.516129032258064,2.32258064516129,14.516129032258064,1.161290322580645,3.4838709677419355,0,26.597222222222218
"dejuan-blair-1",11,160,64,58,8,0,11,8,"DeJuan","Blair",407,72,1914.9999999999995,14.4,1.8,13.049999999999999,0,2.475,1.8,26.597222222222214
"dejuan-blair-1",12,276,117,88,13,10,19,10,"DeJuan","Blair",407.00000000000006,72,1915,15.26086956521739,1.6956521739130435,11.478260869565217,1.3043478260869565,2.4782608695652173,1.3043478260869565,26.59722222222222
"delon-wright-1",1,14,7,1,3,0,2,0,"Delon","Wright",894,68,2366,18,7.7142857142857135,2.571428571428571,0,5.142857142857142,0,34.794117647058826
"delon-wright-1",2,45,21,5,7,3,1,0,"Delon","Wright",894,68,2366,16.8,5.6,4,2.4,0.8,0,34.794117647058826
"delon-wright-1",3,47,18,11,3,1,4,0,"Delon","Wright",894,68,2366,13.787234042553191,2.2978723404255317,8.425531914893618,0.7659574468085106,3.0638297872340425,0,34.794117647058826
"delon-wright-1",4,115,58,16,18,4,9,3,"Delon","Wright",893.9999999999999,68,2366,18.156521739130433,5.6347826086956525,5.008695652173913,1.2521739130434784,2.8173913043478263,0.9391304347826086,34.794117647058826
"delon-wright-1",5,33,13,3,2,3,1,0,"Delon","Wright",894,68,2366,14.181818181818182,2.1818181818181817,3.272727272727273,3.272727272727273,1.0909090909090908,0,34.794117647058826
"delon-wright-1",11,10,0,4,0,0,1,0,"Delon","Wright",894,68,2366,0,0,14.4,0,3.6,0,34.794117647058826
"delon-wright-1",12,7,0,1,1,0,0,0,"Delon","Wright",894,68,2366,0,5.142857142857142,5.142857142857142,0,0,0,34.794117647058826
"delonte-west-1",1,16,5,1,1,0,1,1,"Delonte","West",129,89,2385,11.25,2.25,2.25,0,2.25,2.25,26.797752808988765
"delonte-west-1",2,154,68,18,15,6,8,5,"Delonte","West",129,89,2385,15.896103896103895,3.5064935064935066,4.207792207792208,1.4025974025974026,1.8701298701298703,1.1688311688311688,26.797752808988765
"delonte-west-1",3,194,44,30,19,11,8,2,"Delonte","West",129,89,2385,8.164948453608247,3.5257731958762886,5.56701030927835,2.0412371134020617,1.4845360824742269,0.3711340206185567,26.797752808988765
"delonte-west-1",4,170,70,18,16,10,6,1,"Delonte","West",129,89,2385,14.823529411764705,3.388235294117647,3.8117647058823527,2.1176470588235294,1.2705882352941176,0.21176470588235294,26.797752808988765
"delonte-west-1",5,63,10,4,2,1,2,0,"Delonte","West",129,89,2385,5.7142857142857135,1.1428571428571428,2.2857142857142856,0.5714285714285714,1.1428571428571428,0,26.797752808988765
"delonte-west-1",11,24,7,3,4,0,1,0,"Delonte","West",129,89,2385,10.5,6,4.5,0,1.5,0,26.797752808988765
"demar-derozan-1",1,277,117,33,7,6,7,2,"DeMar","DeRozan",419,34.99999999999999,1169.0000000000002,15.205776173285198,0.9097472924187725,4.2888086642599275,0.779783393501805,0.9097472924187725,0.25992779783393505,33.40000000000001
"demar-derozan-1",2,179,65,33,8,6,10,0,"DeMar","DeRozan",419,35,1169,13.072625698324023,1.6089385474860336,6.636871508379889,1.2067039106145252,2.011173184357542,0,33.4
"demar-derozan-1",3,381,158,36,11,8,12,1,"DeMar","DeRozan",419.00000000000006,34.99999999999999,1169.0000000000002,14.929133858267717,1.0393700787401574,3.4015748031496065,0.7559055118110236,1.1338582677165354,0.09448818897637795,33.40000000000001
"demar-derozan-1",4,161,71,23,4,2,3,1,"DeMar","DeRozan",419,35,1169,15.875776397515528,0.8944099378881987,5.142857142857142,0.44720496894409933,0.6708074534161491,0.22360248447204967,33.4
"demar-derozan-1",10,44,14,10,2,1,1,2,"DeMar","DeRozan",419,35,1169,11.454545454545455,1.6363636363636365,8.181818181818182,0.8181818181818182,0.8181818181818182,1.6363636363636365,33.4
"demar-derozan-1",11,286,106,41,11,10,16,9,"DeMar","DeRozan",419.00000000000006,34.99999999999999,1169.0000000000002,13.342657342657343,1.3846153846153846,5.160839160839161,1.2587412587412588,2.013986013986014,1.132867132867133,33.40000000000001
"demar-derozan-1",12,337,131,47,10,10,13,3,"DeMar","DeRozan",419.00000000000006,34.99999999999999,1169.0000000000002,13.99406528189911,1.0682492581602374,5.020771513353116,1.0682492581602374,1.3887240356083086,0.32047477744807124,33.40000000000001
"demarcus-cousins-1",1,455,275,124,40,17,50,16,"DeMarcus","Cousins",474.0000000000001,38,893,21.758241758241756,3.164835164835165,9.81098901098901,1.345054945054945,3.956043956043956,1.2659340659340659,23.5
"demarcus-cousins-1",2,366,169,122,27,15,53,13,"DeMarcus","Cousins",474.0000000000001,37.99999999999999,892.9999999999998,16.62295081967213,2.6557377049180326,12,1.4754098360655736,5.213114754098361,1.2786885245901638,23.5
"demarcus-cousins-1",3,522,254,156,68,20,66,15,"DeMarcus","Cousins",474.0000000000001,38,893,17.517241379310345,4.689655172413793,10.758620689655173,1.379310344827586,4.551724137931035,1.0344827586206897,23.5
"demarcus-cousins-1",4,239,112,74,26,13,28,6,"DeMarcus","Cousins",474.00000000000006,38,892.9999999999999,16.87029288702929,3.916317991631799,11.14644351464435,1.9581589958158996,4.2175732217573225,0.9037656903765691,23.499999999999996
"demarcus-cousins-1",10,76,40,22,7,2,7,0,"DeMarcus","Cousins",474,38,892.9999999999999,18.94736842105263,3.31578947368421,10.421052631578949,0.9473684210526315,3.31578947368421,0,23.499999999999996
"demarcus-cousins-1",11,297,134,86,10,10,31,9,"DeMarcus","Cousins",474.0000000000001,38,892.9999999999999,16.242424242424242,1.2121212121212122,10.424242424242426,1.2121212121212122,3.7575757575757573,1.0909090909090908,23.499999999999996
"demarcus-cousins-1",12,355,159,115,26,8,33,9,"DeMarcus","Cousins",474.0000000000001,38,892.9999999999999,16.123943661971833,2.636619718309859,11.661971830985916,0.8112676056338028,3.3464788732394366,0.9126760563380282,23.499999999999996
"demarcus-nelson-1",10,25,8,2,4,1,3,0,"DeMarcus","Nelson",388,124,3248,11.52,5.76,2.88,1.44,4.32,0,26.193548387096776
"demarcus-nelson-1",11,93,35,12,6,6,7,1,"DeMarcus","Nelson",388,124,3248,13.548387096774194,2.32258064516129,4.64516129032258,2.32258064516129,2.709677419354839,0.38709677419354843,26.193548387096776
"demarcus-nelson-1",12,54,10,10,3,2,5,1,"DeMarcus","Nelson",388,123.99999999999999,3247.9999999999995,6.666666666666666,2,6.666666666666666,1.3333333333333333,3.333333333333333,0.6666666666666666,26.193548387096772
"demarre-carroll-1",1,135,38,23,8,6,4,3,"DeMarre","Carroll",411.0000000000001,134,3283.0000000000005,10.133333333333335,2.1333333333333333,6.133333333333333,1.6,1.0666666666666667,0.8,24.500000000000004
"demarre-carroll-1",2,76,18,14,2,2,2,1,"DeMarre","Carroll",411.00000000000006,134,3283.0000000000005,8.526315789473683,0.9473684210526315,6.63157894736842,0.9473684210526315,0.9473684210526315,0.47368421052631576,24.500000000000004
"demarre-carroll-1",3,91,24,26,4,6,1,0,"DeMarre","Carroll",411,134,3283,9.494505494505495,1.5824175824175826,10.285714285714285,2.3736263736263736,0.39560439560439564,0,24.5
"demarre-carroll-1",4,79,22,16,2,2,0,3,"DeMarre","Carroll",411,134,3283,10.025316455696203,0.9113924050632911,7.291139240506329,0.9113924050632911,0,1.3670886075949367,24.5
"demarre-carroll-1",10,51,14,11,1,3,0,0,"DeMarre","Carroll",411,134,3283,9.882352941176471,0.7058823529411764,7.764705882352942,2.1176470588235294,0,0,24.5
"demarre-carroll-1",11,247,68,43,10,5,13,1,"DeMarre","Carroll",411.0000000000001,134,3283.0000000000005,9.910931174089068,1.45748987854251,6.267206477732794,0.728744939271255,1.894736842105263,0.145748987854251,24.500000000000004
"demarre-carroll-1",12,110,25,17,6,4,4,1,"DeMarre","Carroll",411.00000000000006,134,3283.0000000000005,8.181818181818182,1.9636363636363636,5.5636363636363635,1.309090909090909,1.309090909090909,0.32727272727272727,24.500000000000004
"demetris-nichols-1",1,9,0,2,0,0,1,0,"Demetris","Nichols",324,123,3172.9999999999995,0,0,8,0,4,0,25.79674796747967
"demetris-nichols-1",2,1,0,0,0,0,0,0,"Demetris","Nichols",324,123,3173,0,0,0,0,0,0,25.796747967479675
"demetris-nichols-1",3,8,6,0,1,0,0,0,"Demetris","Nichols",324,123,3172.9999999999995,27,4.5,0,0,0,0,25.79674796747967
"demetris-nichols-1",4,14,7,2,0,0,1,3,"Demetris","Nichols",324,123,3172.9999999999995,18,0,5.142857142857142,0,2.571428571428571,7.7142857142857135,25.79674796747967
"demetris-nichols-1",11,9,2,0,0,0,1,0,"Demetris","Nichols",324,123,3173,8,0,0,0,4,0,25.796747967479675
"demetris-nichols-1",12,6,0,1,0,0,1,0,"Demetris","Nichols",324,123,3173,0,0,6,0,6,0,25.796747967479675
"demetrius-jackson-1",2,0,0,0,0,0,0,0,"Demetrius","Jackson",932,57,1658,,,,,,,29.087719298245613
"demetrius-jackson-1",11,15,10,3,2,0,0,0,"Demetrius","Jackson",931.9999999999999,57,1658,24,4.8,7.2,0,0,0,29.087719298245613
"demetrius-jackson-1",12,2,0,1,1,0,0,0,"Demetrius","Jackson",932,57,1658,0,18,18,0,0,0,29.087719298245613
"deng-adel-1",1,55,11,7,2,1,3,2,"Deng","Adel",1090,89,2385,7.2,1.309090909090909,4.581818181818181,0.6545454545454545,1.9636363636363636,1.309090909090909,26.797752808988765
"deng-adel-1",2,104,14,6,2,0,2,2,"Deng","Adel",1090,89,2385,4.846153846153846,0.6923076923076923,2.076923076923077,0,0.6923076923076923,0.6923076923076923,26.797752808988765
"deng-adel-1",3,27,2,4,1,0,0,0,"Deng","Adel",1090,89,2385,2.6666666666666665,1.3333333333333333,5.333333333333333,0,0,0,26.797752808988765
"deng-adel-1",4,10,5,2,0,0,1,0,"Deng","Adel",1090,89,2385,18,0,7.2,0,3.6,0,26.797752808988765
"deng-gai-1",11,5,0,0,0,0,0,0,"Deng","Gai",154,100,2950,0,0,0,0,0,0,29.5
"dennis-horner-1",1,7,0,1,0,0,0,0,"Dennis","Horner",551,128,2598,0,0,5.142857142857142,0,0,0,20.296875
"dennis-horner-1",3,3,0,1,0,0,0,0,"Dennis","Horner",551,128,2598,0,0,12,0,0,0,20.296875
"dennis-horner-1",4,4,1,1,0,0,1,0,"Dennis","Horner",551,128,2598,9,0,9,0,9,0,20.296875
"dennis-horner-1",12,8,4,2,0,0,0,0,"Dennis","Horner",551,128,2598,18,0,9,0,0,0,20.296875
"dennis-schroder-1",1,90,35,4,8,4,8,0,"Dennis","Schroder",,,,14,3.2,1.6,1.6,3.2,0,
"dennis-schroder-1",2,78,13,16,9,1,7,0,"Dennis","Schroder",,,,6,4.153846153846154,7.384615384615384,0.4615384615384615,3.230769230769231,0,
"dennis-schroder-1",3,210,68,19,31,6,17,0,"Dennis","Schroder",,,,11.657142857142858,5.314285714285714,3.257142857142857,1.0285714285714285,2.9142857142857146,0,
"dennis-schroder-1",4,89,23,9,14,1,7,0,"Dennis","Schroder",,,,9.303370786516854,5.662921348314606,3.640449438202247,0.4044943820224719,2.831460674157303,0,
"dennis-schroder-1",10,18,5,4,5,0,2,0,"Dennis","Schroder",,,,10,10,8,0,4,0,
"dennis-schroder-1",11,135,36,8,22,4,16,0,"Dennis","Schroder",,,,9.6,5.866666666666667,2.1333333333333333,1.0666666666666667,4.266666666666667,0,
"dennis-schroder-1",12,27,8,2,4,1,4,0,"Dennis","Schroder",,,,10.666666666666666,5.333333333333333,2.6666666666666665,1.3333333333333333,5.333333333333333,0,
"denzel-valentine-1",1,87,36,8,7,7,6,2,"Denzel","Valentine",968,144,4176,14.89655172413793,2.896551724137931,3.310344827586207,2.896551724137931,2.4827586206896552,0.8275862068965517,29
"denzel-valentine-1",2,160,51,22,13,7,11,0,"Denzel","Valentine",968,144,4176,11.475,2.9250000000000003,4.95,1.575,2.475,0,29
"denzel-valentine-1",3,370,115,70,26,8,17,1,"Denzel","Valentine",967.9999999999999,144,4176,11.18918918918919,2.5297297297297296,6.810810810810811,0.7783783783783784,1.654054054054054,0.0972972972972973,29
